date, pm25, pm10, o3, no2, so2, co
2020/4/2, 22, 16, 40, 26, 2, 5
2020/4/3, 45, 21, 49, 28, 1, 4
2020/4/4, 63, 14, 40, 16, 1, 3
2020/4/5, 48, 12, 45, 32, 1, 3
2020/4/6, 44, 16, 46, 27, 2, 4
2020/4/7, 57, 23, 66, 34, 2, 6
2020/4/8, 70, 18, 48, 32, 3, 3
2020/4/9, 60, 10, 38, 26, 1, 3
2020/4/10, 37, 9, 41, 16, 4, 3
2020/4/11, 35, 11, 38, 14, 1, 3
2020/4/12, 45, 6, 39, 25, 1, 2
2020/4/13, 19, 8, 37, 28, 1, 2
2020/4/14, 31, 18, 46, 36, 6, 5
2020/4/15, 58, 18, 40, 23, 2, 2
2020/4/16, 57, 13, 36, 23, 1, 5
2020/4/17, 46, 18, 37, 26, 1, 4
2020/4/18, 44, 19, 38, 14, 2, 3
2020/4/19, 25, 9, 34, 32, 1, 4
2020/4/20, 27, 25, 40, 38, 4, 8
2020/4/21, 69, 15, 41, 28, 1, 3
2020/4/22, 47, 9, 40, 27, 2, 3
2020/4/23, 36, 9, 42, 20, 2, 4
2020/4/24, 33, 12, 50, 18, 1, 4
2020/4/25, 43, 21, 71, 6, 2, 3
2020/4/26, 64, 17, 44, 25, 1, 3
2020/4/27, 55, 17, 46, 33, 2, 4
2020/4/28, 55, 19, 53, 25, 2, 4
2020/4/29, 61, 25, 73, 34, 2, 4
2020/4/30, 73, 26, 50, 16, 1, 5
2020/5/1, 72, 45, 50, 26, 4, 4
2020/5/2, 115, 31, 39, 11, 2, 2
2020/5/3, 83, 18, 36, 14, 2, 4
2020/5/4, 53, 15, 53, 12, 2, 3
2020/5/5, 49, 14, 32, 11, 1, 2
2020/5/6, 44, 10, 41, 20, 1, 2
2020/5/7, 33, 13, 45, 28, 1, 3
2020/5/8, 44, 12, 39, 25, 1, 3
2020/5/9, 36, 19, 35, 14, 1, 4
2020/5/10, 37, 19, 46, 25, 3, 4
2020/5/11, 54, 22, 54, 24, 2, 5
2020/5/12, 63, 29, 56, 22, 3, 3
2020/5/13, 78, 20, 51, 31, 4, 3
2020/5/14, 56, 23, 51, 33, 1, 4
2020/5/15, 64, 20, 39, 23, 1, 4
2020/5/16, 51, 17, 50, 22, 2, 3
2020/5/17, 54, 18, 33, 30, 1, 3
2020/5/18, 52, 9, 32, 34, 2, 3
2020/5/19, 25, 6, 21, 22, 1, 2
2020/5/20, 19, 10, 20, 30, 1, 3
2020/5/21, 32, 10, 24, 30, 1, 2
2020/5/22, 32, 11, 40, 24, 2, 3
2020/5/23, 37, 14, 43, 19, 2, 4
2020/5/24, 42, 14, 40, 24, 2, 2
2020/5/25, 46, 23, 38, 37, 2, 4
2020/5/26, 57, 21, 51, 37, 2, 4
2020/5/27, 60, 13, 48, 23, 2, 4
2020/5/28, 53, 15, 53, 30, 2, 4
2020/5/29, 51, 20, 47, 27, 3, 5
2020/5/30, 58, 15, 38, 11, 1, 3
2020/5/31, 47, 17, 32, 32, 1, 3
2020/6/1, 49, 19, 30, 22, 2, 5
2020/6/2, 49, 24, 60, 28, 2, 4
2020/6/3, 68, 39, 72, 25, 3, 3
2020/6/4, 97, 34, 59, 28, 2, 2
2020/6/5, 81, 33, 64, 25, 2, 3
2020/6/6, 86, 18, 45, 13, 1, 2
2020/6/7, 58, 22, 52, 19, 2, 4
2020/6/8, 61, 24, 44, 26, 3, 5
2020/6/9, 65, 16, 36, 25, 1, 4
2020/6/10, 44, 17, 19, 14, 1, 2
2020/6/11, 41, 18, 20, 18, 1, 5
2020/6/12, 51, 18, 25, 22, 1, 3
2020/6/13, 41, 26, 24, 20, 2, 3
2020/6/14, 56, 33, 39, 27, 2, 6
2020/6/15, 73, 24, 53, 29, 3, 3
2020/6/16, 67, 15, 51, 23, 2, 2
2020/6/17, 54, 17, 40, 23, 2, 4
2020/6/18, 52, 11, 38, 38, 1, 3
2020/6/19, 34, 15, 43, 24, 5, 5
2020/6/20, 48, 13, 32, 13, 2, 3
2020/6/21, 46, 12, 29, 22, 1, 2
2020/6/22, 38, 15, 37, 22, 2, 6
2020/6/23, 46, 17, 24, 18, 2, 3
2020/6/24, 50, 15, 19, 29, 1, 3
2020/6/25, 45, 36, 56, 27, 2, 5
2020/6/26, 71, 45, 52, 27, 5, 7
2020/6/27, 88, 22, 41, 22, 1, 3
2020/6/28, 47, 18, 45, 26, 1, 3
2020/6/29, 50, 35, 33, 17, 1, 2
2020/6/30, 57, 33, 20, 15, 1, 2
2020/1/1, 34, 10, 22, 30, 1, 4
2020/1/2, 43, 13, 21, 30, 2, 5
2020/1/3, 52, 8, 30, 26, 1, 3
2020/1/4, 32, 5, 31, 14, 1, 2
2020/1/5, 25, 7, 27, 35, 1, 3
2020/1/6, 30, 14, 18, 39, 1, 3
2020/1/7, 50, 20, 12, 35, 1, 5
2020/1/8, 70, 9, 29, 40, 1, 4
2020/1/9, 32, 8, 23, 31, 1, 3
2020/1/10, 36, 16, 17, 40, 4, 5
2020/1/11, 60, 17, 23, 28, 1, 4
2020/1/12, 64, 25, 25, 36, 3, 5
2020/1/13, 77, 12, 23, 40, 3, 5
2020/1/14, 50, 14, 24, 41, 1, 4
2020/1/15, 56, 9, 24, 36, 3, 4
2020/1/16, 32, 10, 24, 36, 1, 3
2020/1/17, 41, 8, 28, 22, 1, 2
2020/1/18, 31, 10, 29, 21, 3, 3
2020/1/19, 40, 18, 21, 43, 3, 7
2020/1/20, 62, 10, 31, 38, 1, 4
2020/1/21, 37, 18, 22, 42, 1, 4
2020/1/22, 59, 25, 12, 51, 1, 5
2020/1/23, 83, 22, 32, 44, 3, 6
2020/1/24, 68, 9, 30, 24, 2, 2
2020/1/25, 38, 10, 24, 26, 1, 3
2020/1/26, 41, 19, 25, 40, 1, 4
2020/1/27, 65, 6, 22, 28, , 2
2020/1/28, 23, 5, 25, 33, 2, 4
2020/1/29, 30, 8, 28, 38, 1, 4
2020/1/30, 30, 2, 32, 23, 1, 2
2020/1/31, 13, 4, 33, 26, 1, 2
2020/2/1, 16, 8, 37, 19, 4, 2
2020/2/2, 27, 20, 34, 44, 2, 4
2020/2/3, 63, 10, 26, 33, 4, 2
2020/2/4, 37, 12, 33, 30, 1, 3
2020/2/5, 44, 5, 28, 21, 1, 1
2020/2/6, 18, 12, 23, 37, 4, 4
2020/2/7, 46, 17, 32, 35, 1, 3
2020/2/8, 55, 5, 31, 10, , 1
2020/2/9, 20, 16, 25, 40, 6, 5
2020/2/10, 49, 8, 34, 28, 1, 3
2020/2/11, 30, 17, 36, 42, 4, 3
2020/2/12, 56, 32, 31, 56, 5, 5
2020/2/13, 92, 29, 14, 54, 3, 8
2020/2/14, 78, 27, 36, 54, 6, 8
2020/2/15, 78, 32, 15, 32, 1, 6
2020/2/16, 94, 13, 33, 29, 1, 4
2020/2/17, 45, 7, 28, 29, 1, 3
2020/2/18, 25, 9, 29, 32, 2, 3
2020/2/19, 36, 15, 27, 40, 2, 4
2020/2/20, 55, 14, 35, 25, 2, 3
2020/2/21, 47, 20, 39, 31, 1, 4
2020/2/22, 62, 12, 35, 15, 1, 3
2020/2/23, 47, 18, 34, 23, 1, 4
2020/2/24, 60, 29, 28, 49, 3, 6
2020/2/25, 83, 18, 26, 32, 1, 3
2020/2/26, 65, 8, 32, 25, , 2
2020/2/27, 29, 6, 27, 26, 2, 3
2020/2/28, 22, , , , , 3
2020/3/3, 24, 12, 26, 17, 1, 4
2020/3/4, 29, 8, 34, 9, 1, 2
2020/3/5, 22, 9, 35, 8, 1, 3
2020/3/6, 29, , 26, , 1, 3
2020/3/9, 36, 29, 36, 36, 1, 3
2020/3/10, 60, 11, 35, 28, 2, 4
2020/3/11, 36, 10, 34, 25, 3, 3
2020/3/12, 39, 18, 42, 37, 3, 4
2020/3/13, 58, 17, 30, 26, 2, 3
2020/3/14, 59, 9, 34, 15, 1, 3
2020/3/15, 35, 10, 34, 29, 1, 3
2020/3/16, 33, 11, 39, 25, 2, 3
2020/3/17, 38, 21, 40, 37, 2, 4
2020/3/18, 53, 24, 42, 35, 3, 4
2020/3/19, 64, 12, 35, 20, 1, 3
2020/3/20, 40, 18, 39, 27, 1, 4
2020/3/21, 54, 23, 55, 26, 2, 5
2020/3/22, 63, 15, 37, 28, 2, 3
2020/3/23, 52, 10, 35, 27, 1, 3
2020/3/24, 36, 11, 36, 31, 1, 3
2020/3/25, 40, 23, 40, 45, 5, 5
2020/3/26, 65, 23, 37, 40, 2, 4
2020/3/27, 63, 22, 32, 23, 1, 3
2020/3/28, 51, 3, 28, 6, , 2
2020/3/29, 18, , , , , 
2019/10/1, 61, 29, 78, 33, 6, 6
2019/10/2, 75, 26, 39, 21, 7, 4
2019/10/3, 63, 22, 42, 20, 2, 4
2019/10/4, 56, 12, 52, 25, 5, 3
2019/10/5, 39, 11, 29, 11, 2, 2
2019/10/6, 33, 10, 30, 25, 2, 2
2019/10/7, 32, 16, 35, 22, 2, 2
2019/10/8, 45, 9, 34, 26, 3, 2
2019/10/9, 30, 13, 33, 33, 2, 3
2019/10/10, 45, 17, 30, 34, 2, 3
2019/10/11, 45, 26, 20, 9, 1, 1
2019/10/12, 29, 7, 30, 10, 1, 2
2019/10/13, 22, 15, 24, 17, 1, 3
2019/10/14, 44, 10, 27, 20, 2, 2
2019/10/15, 35, 11, 27, 29, 3, 2
2019/10/16, 38, 16, 19, 45, 3, 3
2019/10/17, 50, 13, 23, 31, 1, 2
2019/10/18, 43, 17, 23, 31, 4, 4
2019/10/19, 39, 15, 27, 23, 3, 5
2019/10/20, 43, 11, 29, 31, 2, 2
2019/10/21, 37, 7, 35, 15, 1, 1
2019/10/22, 18, 15, 30, 35, 6, 5
2019/10/23, 45, 13, 30, 30, 2, 2
2019/10/24, 45, 10, 26, 30, 1, 2
2019/10/25, 28, 12, 26, 35, 3, 5
2019/10/26, 43, 12, 30, 23, 3, 4
2019/10/27, 46, 11, 29, 28, 4, 4
2019/10/28, 40, 14, 18, 41, 1, 5
2019/10/29, 44, 33, 24, 61, 9, 8
2019/10/30, 84, 32, 36, 47, 4, 6
2019/10/31, 83, 36, 43, 50, 7, 6
2019/11/1, 94, 15, 32, 27, 4, 2
2019/11/2, 52, 20, 26, 26, 3, 3
2019/11/3, 64, 11, 32, 22, 2, 3
2019/11/4, 42, 12, 27, 38, 3, 4
2019/11/5, 42, 19, 24, 50, 6, 5
2019/11/6, 62, 19, 34, 41, 3, 4
2019/11/7, 58, 11, 32, 26, 3, 2
2019/11/8, 41, 12, 32, 25, 4, 3
2019/11/9, 46, 15, 31, 22, 3, 4
2019/11/10, 53, 19, 22, 41, 3, 4
2019/11/11, 61, 13, 34, 39, 1, 4
2019/11/12, 41, 15, 21, 48, 2, 4
2019/11/13, 51, 14, 38, 36, 2, 3
2019/11/14, 43, 11, 25, 34, 4, 4
2019/11/15, 40, 17, 35, 42, 6, 4
2019/11/16, 58, 11, 34, 24, 1, 3
2019/11/17, 44, 17, 40, 35, 3, 4
2019/11/18, 56, 15, 31, 32, 2, 3
2019/11/19, 45, 5, 29, 27, 1, 1
2019/11/20, 18, 9, 28, 30, 2, 2
2019/11/21, 33, 15, 16, 38, 1, 3
2019/11/22, 44, 5, 25, 16, , 2
2019/11/23, 13, 15, 26, 20, 4, 5
2019/11/24, 29, 23, 20, 35, 2, 4
2019/11/25, 55, 9, 23, 28, 1, 2
2019/11/26, 28, 20, 16, 41, 2, 4
2019/11/27, 61, 12, 20, 32, 1, 3
2019/11/28, 39, 8, 24, 33, 2, 4
2019/11/29, 33, 9, 30, 33, 2, 3
2019/11/30, 34, 23, 18, 39, 6, 6
2019/12/1, 74, 33, 15, 46, 2, 6
2019/12/2, 71, 10, 28, 40, 4, 5
2019/12/3, 33, 12, 21, 36, 4, 5
2019/12/4, 45, 12, 22, 41, 8, 5
2019/12/5, 42, 8, 20, 36, 2, 3
2019/12/6, 32, 13, 21, 37, 2, 3
2019/12/7, 49, 23, 25, 32, 2, 5
2019/12/8, 70, 14, 22, 40, 2, 3
2019/12/9, 52, 19, 20, 42, 3, 5
2019/12/10, 60, 25, 12, 43, 3, 6
2019/12/11, 74, 17, 31, 38, 2, 5
2019/12/12, 50, 8, 23, 30, 2, 3
2019/12/13, 32, 21, 29, 35, 3, 5
2019/12/14, 65, 10, 30, 15, 2, 3
2019/12/15, 40, 18, 16, 45, 3, 6
2019/12/16, 60, 27, 11, 44, 1, 6
2019/12/17, 82, 23, 21, 41, 1, 6
2019/12/18, 63, 14, 23, 37, 2, 4
2019/12/19, 48, 20, 23, 35, 3, 5
2019/12/20, 66, 11, 19, 29, 2, 3
2019/12/21, 43, 21, 21, 23, 1, 4
2019/12/22, 70, 14, 26, 43, 7, 7
2019/12/23, 46, 8, 29, 35, 1, 4
2019/12/24, 29, 14, 26, 44, 3, 5
2019/12/25, 51, 23, 6, 50, 2, 7
2019/12/26, 74, 11, 30, 32, , 4
2019/12/27, 40, 5, 31, 20, 1, 2
2019/12/28, 22, 9, 30, 18, 3, 3
2019/12/29, 37, , , , , 
2019/7/1, 64, 40, 42, 29, 9, 4
2019/7/2, 79, 40, 65, 31, 10, 4
2019/7/3, 79, 16, 44, 30, 3, 2
2019/7/4, 31, 14, 42, 30, 3, 2
2019/7/5, 47, 13, 34, 24, 2, 2
2019/7/6, 36, 5, 33, 10, , 1
2019/7/7, 16, 7, 28, 17, 2, 1
2019/7/8, 26, 10, 24, 21, 2, 1
2019/7/9, 39, 10, 32, 15, 2, 2
2019/7/10, 41, 13, 31, 18, 4, 2
2019/7/11, 45, 16, 27, 43, 2, 3
2019/7/12, 40, 35, 38, 35, 3, 6
2019/7/13, 69, 13, 40, 21, 2, 2
2019/7/14, 35, 8, 25, 14, 2, 1
2019/7/15, 24, 10, 15, 30, 3, 2
2019/7/16, 28, 24, 40, 28, 5, 4
2019/7/17, 54, 27, 34, 22, 7, 4
2019/7/18, 57, 21, 31, 18, 5, 3
2019/7/19, 50, 38, 59, 33, 10, 4
2019/7/20, 71, 35, 27, 26, 7, 3
2019/7/21, 69, 37, 8, 27, 5, 2
2019/7/22, 76, 21, 22, 26, 6, 3
2019/7/23, 47, 23, 39, 16, 6, 2
2019/7/24, 52, 38, 42, 8, 7, 2
2019/7/25, 72, 18, 13, 6, 5, 3
2019/7/26, 40, 15, 10, 6, 3, 5
2019/7/27, 40, 34, 17, 8, 5, 2
2019/7/28, 77, 24, 20, 14, 4, 2
2019/7/29, 67, 20, 18, 13, 2, 3
2019/7/30, 59, 21, 23, 15, 3, 2
2019/7/31, 62, 37, 81, 23, 5, 2
2019/8/1, 79, 47, 74, 22, 7, 3
2019/8/2, 79, 29, 35, 15, 12, 3
2019/8/3, 61, 20, 32, 12, 8, 3
2019/8/4, 49, 18, 22, 11, 6, 2
2019/8/5, 41, 20, 16, 9, 5, 2
2019/8/6, 43, 14, 23, 12, 2, 2
2019/8/7, 44, 16, 30, 15, 4, 4
2019/8/8, 55, 16, 33, 13, 3, 3
2019/8/9, 48, 22, 30, 12, 5, 3
2019/8/10, 48, 26, 38, 12, 4, 2
2019/8/11, 52, 26, 24, 12, 3, 2
2019/8/12, 51, 26, 23, 11, 4, 2
2019/8/13, 47, 36, 14, 8, 4, 2
2019/8/14, 56, 39, 15, 7, 3, 2
2019/8/15, 65, 46, 37, 12, 4, 5
2019/8/16, 79, 40, 44, 19, 7, 4
2019/8/17, 81, 43, 59, 19, 9, 3
2019/8/18, 86, 42, 31, 19, 3, 3
2019/8/19, 80, 26, 31, 23, 6, 4
2019/8/20, 59, 19, 48, 24, 5, 4
2019/8/21, 50, 28, 45, 31, 3, 2
2019/8/22, 61, 25, 26, 24, 3, 3
2019/8/23, 54, 24, 53, 25, 2, 3
2019/8/24, 61, 25, 68, 17, 4, 4
2019/8/25, 66, 22, 46, 32, 3, 4
2019/8/26, 61, 24, 49, 31, 4, 4
2019/8/27, 61, 22, 22, 19, 3, 4
2019/8/28, 47, 27, 23, 21, 2, 5
2019/8/29, 62, 20, 11, 16, 2, 3
2019/8/30, 45, 22, 41, 25, 6, 5
2019/8/31, 56, 34, 75, 20, 6, 3
2019/9/1, 72, 31, 37, 23, 6, 4
2019/9/2, 68, 35, 32, 27, 4, 4
2019/9/3, 65, 16, 30, 26, 4, 2
2019/9/4, 46, 22, 58, 34, 5, 4
2019/9/5, 68, 18, 36, 25, 4, 5
2019/9/6, 63, 17, 27, 14, 4, 4
2019/9/7, 51, 29, 16, 11, 3, 2
2019/9/8, 45, 29, 34, 18, 4, 4
2019/9/9, 50, 40, 89, 32, 8, 6
2019/9/10, 75, 25, 54, 28, 6, 4
2019/9/11, 62, 9, 41, 19, 4, 2
2019/9/12, 36, 9, 25, 27, 2, 2
2019/9/13, 37, 13, 31, 29, 3, 2
2019/9/14, 45, 12, 36, 14, 2, 2
2019/9/15, 44, 8, 20, 17, 3, 2
2019/9/16, 27, 15, 34, 20, 3, 3
2019/9/17, 49, 11, 24, 30, 2, 2
2019/9/18, 38, 13, 35, 26, 3, 3
2019/9/19, 44, 15, 41, 25, 5, 2
2019/9/20, 45, 12, 30, 26, 3, 3
2019/9/21, 36, 12, 37, 15, 2, 2
2019/9/22, 33, 19, 27, 16, 3, 2
2019/9/23, 34, 14, 31, 30, 6, 4
2019/9/24, 36, 11, 38, 23, 6, 3
2019/9/25, 34, 14, 41, 26, 5, 3
2019/9/26, 42, 20, 54, 32, 8, 4
2019/9/27, 53, 18, 33, 22, 6, 3
2019/9/28, 38, 20, 26, 14, 5, 2
2019/9/29, 36, 16, 35, 16, 3, 1
2019/9/30, 48, 22, 72, 30, 6, 3
2019/4/1, 28, 11, 37, 28, 2, 2
2019/4/2, 47, 12, 41, 32, 1, 2
2019/4/3, 48, 19, 45, 33, 4, 5
2019/4/4, 65, 19, 51, 36, 2, 3
2019/4/5, 60, 21, 62, 34, 5, 4
2019/4/6, 66, 21, 56, 26, 5, 3
2019/4/7, 66, 15, 38, 27, 2, 2
2019/4/8, 53, 9, 40, 33, 1, 2
2019/4/9, 34, 9, 26, 37, 3, 4
2019/4/10, 40, 5, 38, 27, 1, 2
2019/4/11, 28, 10, 35, 28, 2, 3
2019/4/12, 41, 14, 48, 30, 3, 2
2019/4/13, 51, 14, 51, 24, 3, 2
2019/4/14, 47, 12, 50, 36, 2, 2
2019/4/15, 43, 21, 54, 31, 6, 4
2019/4/16, 62, 21, 47, 35, 6, 3
2019/4/17, 62, 20, 61, 36, 5, 3
2019/4/18, 64, 29, 55, 34, 6, 5
2019/4/19, 79, 18, 44, 15, 3, 3
2019/4/20, 56, 29, 56, 22, 5, 3
2019/4/21, 75, 31, 64, 37, 7, 4
2019/4/22, 85, 21, 49, 30, 6, 4
2019/4/23, 63, 35, 32, 24, 4, 2
2019/4/24, 71, 28, 31, 30, 6, 3
2019/4/25, 60, 14, 32, 24, 3, 3
2019/4/26, 38, 8, 36, 23, 4, 3
2019/4/27, 28, 8, 44, 16, 3, 3
2019/4/28, 31, 11, 40, 19, 5, 4
2019/4/29, 37, 14, 39, 17, 3, 2
2019/4/30, 40, 10, 43, 25, 4, 2
2019/5/1, 25, 14, 45, 29, 5, 2
2019/5/2, 48, 25, 53, 27, 5, 2
2019/5/3, 65, 18, 51, 22, 3, 2
2019/5/4, 56, 19, 59, 22, 5, 2
2019/5/5, 57, 18, 47, 17, 4, 3
2019/5/6, 52, 8, 45, 30, 2, 3
2019/5/7, 26, 13, 48, 29, 2, 3
2019/5/8, 47, 13, 46, 34, 2, 3
2019/5/9, 41, 26, 88, 43, 6, 4
2019/5/10, 74, 30, 67, 40, 7, 5
2019/5/11, 80, 16, 43, 15, 3, 3
2019/5/12, 54, 14, 40, 19, 4, 3
2019/5/13, 49, 17, 41, 25, 3, 3
2019/5/14, 52, 15, 43, 24, 4, 3
2019/5/15, 49, 13, 48, 28, 4, 3
2019/5/16, 49, 14, 47, 26, 3, 3
2019/5/17, 50, 16, 43, 15, 4, 2
2019/5/18, 55, 19, 46, 11, 5, 5
2019/5/19, 60, 21, 41, 13, 4, 4
2019/5/20, 61, 26, 33, 22, 3, 5
2019/5/21, 47, 13, 46, 22, 2, 2
2019/5/22, 48, 19, 79, 34, 5, 3
2019/5/23, 58, 29, 88, 47, 10, 4
2019/5/24, 81, 36, 92, 40, 5, 4
2019/5/25, 96, 46, 113, 34, 5, 6
2019/5/26, 117, 52, 96, 41, 4, 10
2019/5/27, 130, 19, 52, 29, 2, 2
2019/5/28, 56, 15, 44, 32, 2, 3
2019/5/29, 46, 13, 42, 21, 4, 3
2019/5/30, 47, 18, 35, 18, 5, 5
2019/5/31, 45, 23, 52, 25, 6, 5
2019/6/1, 55, 31, 61, 25, 9, 4
2019/6/2, 76, 12, 47, 24, 8, 2
2019/6/3, 38, 19, 42, 24, 9, 5
2019/6/4, 56, 16, 37, 22, 7, 3
2019/6/5, 44, 26, 88, 34, 7, 3
2019/6/6, 66, 39, 39, 37, 8, 3
2019/6/7, 90, 16, 39, 27, 2, 3
2019/6/8, 48, 12, 36, 11, 1, 3
2019/6/9, 35, 7, 28, 30, , 3
2019/6/10, 19, 7, 34, 23, 2, 3
2019/6/11, 28, 12, 34, 24, 4, 3
2019/6/12, 41, 17, 43, 22, 10, 5
2019/6/13, 58, 16, 32, 15, 5, 4
2019/6/14, 46, 10, 29, 26, 8, 3
2019/6/15, 27, 9, 41, 18, 2, 2
2019/6/16, 28, 10, 45, 36, 6, 2
2019/6/17, 32, 18, 43, 23, 10, 5
2019/6/18, 53, 27, 51, 30, 7, 4
2019/6/19, 72, 33, 58, 25, 6, 2
2019/6/20, 88, 27, 48, 17, 8, 2
2019/6/21, 66, 15, 35, 18, 4, 3
2019/6/22, 41, 13, 24, 19, 3, 3
2019/6/23, 39, 9, 21, 25, 2, 2
2019/6/24, 28, 18, 44, 21, 10, 4
2019/6/25, 57, 22, 40, 23, 6, 3
2019/6/26, 63, 21, 28, 18, 3, 3
2019/6/27, 42, 25, 31, 23, 4, 3
2019/6/28, 52, 15, 28, 30, 2, 2
2019/6/29, 41, 23, 21, 23, 3, 3
2019/6/30, 43, 35, 14, 33, 6, 3
2019/1/1, 41, 6, 31, 18, 1, 3
2019/1/2, 27, 6, 31, 16, 1, 2
2019/1/3, 23, 11, 26, 26, 3, 4
2019/1/4, 38, 17, 31, 33, 7, 6
2019/1/5, 56, 7, 31, 15, 2, 3
2019/1/6, 22, 8, 30, 40, 1, 4
2019/1/7, 27, 26, 12, 58, 8, 9
2019/1/8, 76, 11, 30, 32, 2, 3
2019/1/9, 35, 18, 16, 52, 3, 6
2019/1/10, 60, 15, 28, 44, 1, 5
2019/1/11, 51, 19, 21, 38, 2, 4
2019/1/12, 58, 15, 31, 23, 2, 3
2019/1/13, 54, 11, 28, 29, 2, 3
2019/1/14, 43, 20, 21, 48, 4, 6
2019/1/15, 68, 14, 33, 37, 2, 5
2019/1/16, 51, 16, 31, 38, 6, 5
2019/1/17, 54, 9, 32, 38, 2, 2
2019/1/18, 28, 11, 29, 39, 4, 4
2019/1/19, 43, 14, 28, 24, 4, 4
2019/1/20, 46, 7, 30, 35, 2, 3
2019/1/21, 24, 11, 29, 44, 1, 4
2019/1/22, 38, 18, 29, 40, 2, 5
2019/1/23, 57, 7, 30, 30, 2, 2
2019/1/24, 25, 10, 29, 37, 4, 4
2019/1/25, 37, 9, 31, 27, 2, 3
2019/1/26, 26, 3, 32, 16, 1, 2
2019/1/27, 14, 8, 31, 35, 2, 4
2019/1/28, 30, 11, 33, 31, 1, 3
2019/1/29, 37, 27, 24, 46, 6, 6
2019/1/30, 80, 30, 21, 53, 3, 6
2019/1/31, 87, 6, 31, 27, 2, 2
2019/2/1, 23, 16, 25, 40, 4, 5
2019/2/2, 57, 19, 35, 27, 5, 4
2019/2/3, 61, 13, 36, 30, 1, 3
2019/2/4, 36, 16, 30, 20, 2, 2
2019/2/5, 46, 31, 11, 47, 2, 6
2019/2/6, 82, 28, 30, 46, 2, 7
2019/2/7, 76, 6, 29, 32, 1, 2
2019/2/8, 25, 13, 26, 31, 1, 3
2019/2/9, 53, 9, 34, 18, 1, 2
2019/2/10, 38, 14, 24, 31, 1, 3
2019/2/11, 53, 12, 30, 40, 4, 3
2019/2/12, 43, 15, 23, 42, 4, 4
2019/2/13, 50, 11, 34, 29, 1, 3
2019/2/14, 35, 14, 28, 43, 2, 4
2019/2/15, 53, 26, 32, 42, 5, 5
2019/2/16, 81, 14, 38, 16, 1, 3
2019/2/17, 53, 13, 35, 44, 4, 4
2019/2/18, 41, 17, 25, 44, 2, 6
2019/2/19, 49, 28, 21, 33, 4, 5
2019/2/20, 68, 8, 34, 6, 1, 2
2019/2/21, 24, 13, 28, 22, 4, 3
2019/2/22, 47, 17, 38, 25, 1, 2
2019/2/23, 63, 21, 41, 25, 3, 4
2019/2/24, 67, 26, 27, 52, 9, 5
2019/2/25, 78, 24, 35, 34, 3, 3
2019/2/26, 73, 20, 32, 40, 3, 3
2019/2/27, 66, 28, 18, 47, 2, 5
2019/2/28, 79, 21, 24, 43, 5, 3
2019/3/1, 67, 23, 42, 28, 7, 2
2019/3/2, 72, 27, 32, 26, 3, 3
2019/3/3, 78, 6, 34, 31, 1, 3
2019/3/4, 22, 21, 37, 31, 2, 4
2019/3/5, 58, 32, 24, 46, 8, 6
2019/3/6, 79, 22, 33, 39, 1, 4
2019/3/7, 53, 10, 36, 35, 2, 2
2019/3/8, 39, 16, 42, 34, 3, 4
2019/3/9, 53, 15, 38, 28, 5, 3
2019/3/10, 51, 8, 34, 39, 3, 3
2019/3/11, 26, 16, 37, 37, 8, 5
2019/3/12, 54, 14, 43, 27, 1, 4
2019/3/13, 36, 11, 35, 28, 3, 3
2019/3/14, 32, 16, 43, 29, 2, 3
2019/3/15, 42, 20, 39, 34, 2, 3
2019/3/16, 57, 14, 41, 20, 2, 3
2019/3/17, 35, 10, 41, 25, 3, 4
2019/3/18, 22, 14, 41, 46, 5, 6
2019/3/19, 34, 20, 49, 40, 3, 4
2019/3/20, 58, 17, 40, 27, 3, 3
2019/3/21, 51, 10, 44, 34, 2, 3
2019/3/22, 39, 9, 34, 23, 2, 2
2019/3/23, 38, 10, 40, 25, 2, 3
2019/3/24, 46, 15, 39, 37, 4, 4
2019/3/25, 60, 26, 31, 58, 4, 5
2019/3/26, 72, 19, 52, 35, 4, 3
2019/3/27, 56, 15, 50, 28, 3, 3
2019/3/28, 41, 12, 33, 29, 2, 2
2019/3/29, 34, 20, 28, 30, 2, 3
2019/3/30, 67, 22, 43, 22, 2, 4
2019/3/31, 70, 7, 37, 33, 3, 3
2018/10/1, 56, 16, 64, 39, 4, 4
2018/10/2, 59, 21, 32, 37, 3, 4
2018/10/3, 63, 14, 28, 36, 2, 2
2018/10/4, 48, 19, 26, 43, , 4
2018/10/5, 54, 35, 24, 31, 5, 5
2018/10/6, 64, 22, 37, 17, 4, 3
2018/10/7, 58, 11, 35, 20, 3, 2
2018/10/8, 38, 14, 39, 33, 2, 3
2018/10/9, 51, 19, 43, 32, 8, 4
2018/10/10, 59, 33, 19, 38, 6, 5
2018/10/11, 73, 13, 24, 29, 2, 3
2018/10/12, 40, 9, 28, 24, 1, 2
2018/10/13, 34, 11, 31, 19, 2, 2
2018/10/14, 41, 14, 23, 39, 5, 4
2018/10/15, 51, 20, 26, 39, 3, 3
2018/10/16, 62, 19, 32, 29, 1, 3
2018/10/17, 56, 12, 30, 28, 2, 2
2018/10/18, 46, 13, 24, 37, 2, 3
2018/10/19, 47, 12, 37, 27, 1, 3
2018/10/20, 42, 9, 37, 16, 1, 2
2018/10/21, 34, 14, 36, 36, 3, 3
2018/10/22, 57, 17, 24, 46, 1, 3
2018/10/23, 55, 14, 29, 34, 1, 3
2018/10/24, 51, 20, 39, 32, 3, 3
